areaCode,areaName,areaType,date,cases,deaths,firstVacc,secondVacc,thirdVacc
E12000007,London,region,23/02/2020,3,,,,
E12000007,London,region,22/02/2020,0,,,,
E12000007,London,region,21/02/2020,1,,,,
E12000007,London,region,20/02/2020,0,,,,
E12000007,London,region,19/02/2020,0,,,,
E12000007,London,region,18/02/2020,0,,,,
E12000007,London,region,17/02/2020,1,,,,
E12000007,London,region,16/02/2020,0,,,,
E12000007,London,region,15/02/2020,0,,,,
E12000007,London,region,14/02/2020,0,,,,
E12000007,London,region,13/02/2020,1,,,,
E12000007,London,region,12/02/2020,0,,,,
E12000007,London,region,11/02/2020,4,,,,
E12000007,London,region,10/02/2020,1,,,,
E12000007,London,region,09/02/2020,0,,,,
E12000007,London,region,08/02/2020,0,,,,
E12000007,London,region,07/02/2020,0,,,,
E12000007,London,region,06/02/2020,0,,,,
E12000007,London,region,05/02/2020,0,,,,
E12000007,London,region,04/02/2020,0,,,,
E12000007,London,region,03/02/2020,1,,,,
E12000008,South East,region,24/04/2022,1252,0,393,1215,1204
E12000008,South East,region,23/04/2022,1633,0,830,2992,3202
E12000008,South East,region,22/04/2022,1950,0,559,1517,1961
E12000008,South East,region,21/04/2022,2443,18,603,1708,2055
E12000008,South East,region,20/04/2022,2835,27,532,1478,2108
E12000008,South East,region,19/04/2022,3384,18,547,1508,1929
E12000008,South East,region,18/04/2022,3408,37,161,523,519
E12000008,South East,region,17/04/2022,2769,26,127,435,416
E12000008,South East,region,16/04/2022,2824,35,584,1919,1848
E12000008,South East,region,15/04/2022,2954,29,315,859,945
E12000008,South East,region,14/04/2022,3725,36,591,1687,2046
E12000008,South East,region,13/04/2022,4486,30,539,1685,2260
E12000008,South East,region,12/04/2022,4958,37,543,1459,2027
E12000008,South East,region,11/04/2022,5594,39,527,1564,2126
E12000008,South East,region,10/04/2022,4591,45,404,1290,1476
E12000008,South East,region,09/04/2022,4254,33,813,2882,3339
E12000008,South East,region,08/04/2022,5201,46,559,1558,2294
E12000008,South East,region,07/04/2022,5857,46,511,1551,2064
E12000008,South East,region,06/04/2022,6697,44,474,1355,2050
E12000008,South East,region,05/04/2022,7309,43,380,1121,1750
E12000008,South East,region,04/04/2022,8146,36,435,1290,1878
E12000008,South East,region,03/04/2022,6564,38,385,1387,1398
E12000008,South East,region,02/04/2022,5757,32,749,2755,2691
E12000008,South East,region,01/04/2022,7492,35,440,1303,1865
E12000008,South East,region,31/03/2022,8477,33,524,1806,2070
E12000008,South East,region,30/03/2022,11437,41,469,1719,2260
E12000008,South East,region,29/03/2022,12105,31,402,1466,1682
E12000008,South East,region,28/03/2022,14485,27,367,1344,1712
E12000008,South East,region,27/03/2022,10648,30,260,1139,1045
E12000008,South East,region,26/03/2022,9681,30,905,3521,3341
E12000008,South East,region,25/03/2022,11318,23,547,1732,2149
E12000008,South East,region,24/03/2022,12776,30,532,1712,2190
E12000008,South East,region,23/03/2022,14543,32,532,1842,2626
E12000008,South East,region,22/03/2022,15575,28,502,1661,2121
E12000008,South East,region,21/03/2022,17532,17,490,1554,1775
E12000008,South East,region,20/03/2022,13165,26,393,1642,1972
E12000008,South East,region,19/03/2022,11136,21,930,3572,3915
E12000008,South East,region,18/03/2022,12322,34,565,1957,2377
E12000008,South East,region,17/03/2022,13720,30,563,1954,2207
E12000008,South East,region,16/03/2022,14906,30,623,2311,2470
E12000008,South East,region,15/03/2022,15168,21,550,1777,2072
E12000008,South East,region,14/03/2022,16849,35,436,1380,1886
E12000008,South East,region,13/03/2022,12613,27,409,1774,1937
E12000008,South East,region,12/03/2022,10497,14,1030,3661,4241
E12000008,South East,region,11/03/2022,11378,23,590,2067,2636
E12000008,South East,region,10/03/2022,11723,23,721,2532,2379
E12000008,South East,region,09/03/2022,12042,23,765,2244,2390
E12000008,South East,region,08/03/2022,11092,29,585,1854,1956
E12000008,South East,region,07/03/2022,10972,23,519,1658,1810
E12000008,South East,region,06/03/2022,7604,15,373,1557,1782
E12000008,South East,region,05/03/2022,6210,20,1017,3186,4572
E12000008,South East,region,04/03/2022,6569,16,707,2192,2518
E12000008,South East,region,03/03/2022,6475,24,737,2287,2658
E12000008,South East,region,02/03/2022,6982,30,741,2086,2741
E12000008,South East,region,01/03/2022,6644,19,671,2128,2191
E12000008,South East,region,28/02/2022,6641,19,728,2305,2179
E12000008,South East,region,27/02/2022,4627,17,471,1650,2087
E12000008,South East,region,26/02/2022,3712,28,1196,3400,4667
E12000008,South East,region,25/02/2022,4139,24,875,2010,2724
E12000008,South East,region,24/02/2022,4444,20,949,2173,3317
E12000008,South East,region,23/02/2022,5256,30,979,2497,3186
E12000008,South East,region,22/02/2022,5932,20,788,2109,2885
E12000008,South East,region,21/02/2022,7045,26,733,2038,2636
E12000008,South East,region,20/02/2022,6016,26,455,1270,1633
E12000008,South East,region,19/02/2022,5921,28,1333,3642,5135
E12000008,South East,region,18/02/2022,4877,26,358,851,1553
E12000008,South East,region,17/02/2022,7388,23,1119,3371,3583
E12000008,South East,region,16/02/2022,8558,22,1052,3268,3397
E12000008,South East,region,15/02/2022,8554,28,981,2803,3244
E12000008,South East,region,14/02/2022,9157,24,649,2150,2553
E12000008,South East,region,13/02/2022,6811,30,582,1569,2058
E12000008,South East,region,12/02/2022,6252,31,1810,4114,6449
E12000008,South East,region,11/02/2022,7514,25,1370,4117,4271
E12000008,South East,region,10/02/2022,8785,30,1331,4260,3548
E12000008,South East,region,09/02/2022,10790,29,1331,4081,3599
E12000008,South East,region,08/02/2022,11583,31,1163,3479,2915
E12000008,South East,region,07/02/2022,13320,24,1145,3732,3327
E12000008,South East,region,06/02/2022,10676,29,697,2143,2469
E12000008,South East,region,05/02/2022,9208,31,1769,4533,6005
E12000008,South East,region,04/02/2022,11054,17,1319,4234,4213
E12000008,South East,region,03/02/2022,13335,28,1604,4280,4345
E12000008,South East,region,02/02/2022,15341,30,1476,4361,4996
E12000008,South East,region,01/02/2022,16274,34,1536,4443,4384
E12000008,South East,region,31/01/2022,18141,31,1340,3471,4636
E12000008,South East,region,30/01/2022,15654,30,1359,3549,4949
E12000008,South East,region,29/01/2022,13413,24,2494,6048,9673
E12000008,South East,region,28/01/2022,14795,32,1898,5754,6783
E12000008,South East,region,27/01/2022,16412,32,2064,5046,7047
E12000008,South East,region,26/01/2022,18310,24,1970,5243,7619
E12000008,South East,region,25/01/2022,18781,20,1626,4611,6580
E12000008,South East,region,24/01/2022,20664,31,1746,5042,7537
E12000008,South East,region,23/01/2022,16724,18,1849,3856,6503
E12000008,South East,region,22/01/2022,13167,31,2891,6701,11332
E12000008,South East,region,21/01/2022,14572,31,2345,5836,9321
E12000008,South East,region,20/01/2022,15379,32,2890,6534,8557
E12000008,South East,region,19/01/2022,16423,28,2050,4877,8189
E12000008,South East,region,18/01/2022,17221,27,2239,5074,8348
E12000008,South East,region,17/01/2022,18610,32,2192,4474,8850
E12000008,South East,region,16/01/2022,13755,35,2598,4018,7323
E12000008,South East,region,15/01/2022,10791,35,4083,7316,17819
E12000008,South East,region,14/01/2022,11499,21,2692,4845,15174
E12000008,South East,region,13/01/2022,12214,28,2896,6907,14616
E12000008,South East,region,12/01/2022,12927,32,2572,5135,18552
E12000008,South East,region,11/01/2022,14225,26,2226,4656,19684
E12000008,South East,region,10/01/2022,15808,20,2425,4749,21473
E12000008,South East,region,09/01/2022,11239,25,2945,4194,21921
E12000008,South East,region,08/01/2022,10839,27,4469,6915,40958
E12000008,South East,region,07/01/2022,13626,29,2825,4411,33648
E12000008,South East,region,06/01/2022,18784,17,3157,4603,36197
E12000008,South East,region,05/01/2022,22926,21,3022,4727,34229
E12000008,South East,region,04/01/2022,31862,19,2995,5359,34147
E12000008,South East,region,03/01/2022,24839,14,3077,4855,26213
E12000008,South East,region,02/01/2022,18273,15,1775,2814,22643
E12000008,South East,region,01/01/2022,13151,18,344,519,4004
E12000008,South East,region,31/12/2021,20072,20,2391,3820,27988
E12000008,South East,region,30/12/2021,26112,15,4456,6450,62561
E12000008,South East,region,29/12/2021,31298,13,4181,6471,67497
E12000008,South East,region,28/12/2021,23412,16,3475,4861,54528
E12000008,South East,region,27/12/2021,22000,17,2380,3457,43490
E12000008,South East,region,26/12/2021,14304,10,126,194,1908
E12000008,South East,region,25/12/2021,9526,16,29,29,364
E12000008,South East,region,24/12/2021,17951,15,1273,1958,25484
E12000008,South East,region,23/12/2021,20785,14,4184,6407,92568
E12000008,South East,region,22/12/2021,21242,13,4957,7875,136960
E12000008,South East,region,21/12/2021,20564,12,4523,6957,155163
E12000008,South East,region,20/12/2021,19219,9,4298,6313,134129
E12000008,South East,region,19/12/2021,13292,8,4428,5665,138653
E12000008,South East,region,18/12/2021,13371,13,5104,6711,152737
E12000008,South East,region,17/12/2021,14312,12,4223,5784,134905
E12000008,South East,region,16/12/2021,15483,15,4029,5193,123899
E12000008,South East,region,15/12/2021,16689,14,3607,5194,103732
E12000008,South East,region,14/12/2021,15681,21,2883,4463,90303
E12000008,South East,region,13/12/2021,13344,12,2841,3967,65185
E12000008,South East,region,12/12/2021,8566,7,2722,3908,56512
E12000008,South East,region,11/12/2021,7986,11,3628,6091,88023
E12000008,South East,region,10/12/2021,8692,11,2579,4321,63374
E12000008,South East,region,09/12/2021,9338,21,3145,4822,67407
E12000008,South East,region,08/12/2021,9768,11,2465,4104,56393
E12000008,South East,region,07/12/2021,9617,11,2563,3746,54894
E12000008,South East,region,06/12/2021,10120,16,2282,3492,40166
E12000008,South East,region,05/12/2021,7304,14,2415,3971,43211
E12000008,South East,region,04/12/2021,7166,15,4006,6210,79641
E12000008,South East,region,03/12/2021,8353,17,2943,4571,59582
E12000008,South East,region,02/12/2021,9199,15,2819,4401,59352
E12000008,South East,region,01/12/2021,10266,13,2856,4654,57836
E12000008,South East,region,30/11/2021,10139,16,3059,4507,54509
E12000008,South East,region,29/11/2021,10331,8,2762,3940,39446
E12000008,South East,region,28/11/2021,7353,13,2692,4136,37846
E12000008,South East,region,27/11/2021,6599,11,3421,6209,79256
E12000008,South East,region,26/11/2021,7204,16,2810,4001,59065
E12000008,South East,region,25/11/2021,8004,11,2906,3685,58765
E12000008,South East,region,24/11/2021,8555,17,2639,3383,53306
E12000008,South East,region,23/11/2021,8815,13,3356,3097,52437
E12000008,South East,region,22/11/2021,9094,12,2410,2480,38565
E12000008,South East,region,21/11/2021,6935,9,1876,1882,34094
E12000008,South East,region,20/11/2021,6243,13,3819,3563,74112
E12000008,South East,region,19/11/2021,6896,14,3915,2813,56343
E12000008,South East,region,18/11/2021,7480,13,3985,2706,55868
E12000008,South East,region,17/11/2021,7371,16,3885,2610,54147
E12000008,South East,region,16/11/2021,7372,16,3962,2098,48904
E12000008,South East,region,15/11/2021,8357,16,3877,2139,36999
E12000008,South East,region,14/11/2021,5769,13,2194,1579,28630
E12000008,South East,region,13/11/2021,5452,16,4507,3861,77181
E12000008,South East,region,12/11/2021,5761,14,6215,2481,52506
E12000008,South East,region,11/11/2021,6412,9,5227,2712,50463
E12000008,South East,region,10/11/2021,6638,15,6295,2961,47910
E12000008,South East,region,09/11/2021,6125,14,6322,2592,47944
E12000008,South East,region,08/11/2021,6217,19,6222,2451,32072
E12000008,South East,region,07/11/2021,4451,19,2216,1666,30061
E12000008,South East,region,06/11/2021,3845,20,4529,3907,66946
E12000008,South East,region,05/11/2021,4291,21,8049,2812,45911
E12000008,South East,region,04/11/2021,4661,14,7377,2498,47195
E12000008,South East,region,03/11/2021,4941,11,7411,2646,44289
E12000008,South East,region,02/11/2021,5346,19,7458,2537,42677
E12000008,South East,region,01/11/2021,6477,24,6513,2439,31269
E12000008,South East,region,31/10/2021,5107,19,3461,1619,22498
E12000008,South East,region,30/10/2021,5076,20,5740,3876,60822
E12000008,South East,region,29/10/2021,6174,16,5397,2824,42243
E12000008,South East,region,28/10/2021,6012,21,5830,3158,41074
E12000008,South East,region,27/10/2021,6447,15,5932,3307,39646
E12000008,South East,region,26/10/2021,6211,14,4789,3250,40063
E12000008,South East,region,25/10/2021,6943,11,4341,2685,26121
E12000008,South East,region,24/10/2021,5277,10,3530,1982,22527
E12000008,South East,region,23/10/2021,5618,13,4742,4673,59458
E12000008,South East,region,22/10/2021,6581,8,8417,3114,42152
E12000008,South East,region,21/10/2021,7205,10,9113,3207,43652
E12000008,South East,region,20/10/2021,7697,14,7934,3244,35771
E12000008,South East,region,19/10/2021,8136,13,7744,3578,34282
E12000008,South East,region,18/10/2021,8639,10,7480,3227,23186
E12000008,South East,region,17/10/2021,6520,10,1294,2380,20211
E12000008,South East,region,16/10/2021,5672,5,2333,4969,52979
E12000008,South East,region,15/10/2021,6437,14,7887,3492,30862
E12000008,South East,region,14/10/2021,6383,13,9054,3589,36468
E12000008,South East,region,13/10/2021,6491,9,7154,3442,30882
E12000008,South East,region,12/10/2021,6527,5,8160,3947,31526
E12000008,South East,region,11/10/2021,6813,10,7314,3578,21829
E12000008,South East,region,10/10/2021,5134,8,1290,2931,18945
E12000008,South East,region,09/10/2021,4539,7,2447,5097,47133
E12000008,South East,region,08/10/2021,4809,6,6300,3641,33457
E12000008,South East,region,07/10/2021,4783,12,6959,3800,33714
E12000008,South East,region,06/10/2021,4913,9,6645,4110,30439
E12000008,South East,region,05/10/2021,4940,7,6874,3458,26228
E12000008,South East,region,04/10/2021,5671,9,5513,3880,18770
E12000008,South East,region,03/10/2021,4275,10,1635,2805,16286
E12000008,South East,region,02/10/2021,3526,5,2463,5255,40526
E12000008,South East,region,01/10/2021,3543,5,6222,4062,27840
E12000008,South East,region,30/09/2021,3823,5,7159,5202,24864
E12000008,South East,region,29/09/2021,4201,12,6986,5091,18036
E12000008,South East,region,28/09/2021,4180,9,7556,5184,17257
E12000008,South East,region,27/09/2021,5461,9,5043,4894,11828
E12000008,South East,region,26/09/2021,4421,8,1365,3217,8804
E12000008,South East,region,25/09/2021,3436,8,2485,7162,16896
E12000008,South East,region,24/09/2021,3505,11,5124,7384,13334
E12000008,South East,region,23/09/2021,3786,10,4361,6862,9242
E12000008,South East,region,22/09/2021,4057,7,2714,6482,6755
E12000008,South East,region,21/09/2021,4450,15,1890,6573,2180
E12000008,South East,region,20/09/2021,4592,7,2174,7474,705
E12000008,South East,region,19/09/2021,3526,5,1154,4564,243
E12000008,South East,region,18/09/2021,2882,11,3718,12776,1309
E12000008,South East,region,17/09/2021,3115,15,2230,8606,655
E12000008,South East,region,16/09/2021,2827,9,2428,10029,637
E12000008,South East,region,15/09/2021,3162,12,2386,9119,347
E12000008,South East,region,14/09/2021,3185,4,2314,9138,52
E12000008,South East,region,13/09/2021,3384,11,1826,8873,16
E12000008,South East,region,12/09/2021,2473,9,1508,6531,9
E12000008,South East,region,11/09/2021,2286,17,3837,14774,19
E12000008,South East,region,10/09/2021,2869,11,3116,13458,10
E12000008,South East,region,09/09/2021,3214,17,2642,14255,18
E12000008,South East,region,08/09/2021,3364,14,2779,13311,15
E12000008,South East,region,07/09/2021,3744,16,2457,11895,11
E12000008,South East,region,06/09/2021,4533,17,2445,11301,9
E12000008,South East,region,05/09/2021,3370,14,2574,11397,10
E12000008,South East,region,04/09/2021,3468,16,5785,20761,16
E12000008,South East,region,03/09/2021,4233,13,5036,17039,20
E12000008,South East,region,02/09/2021,4742,4,5344,16598,11
E12000008,South East,region,01/09/2021,5083,5,5948,17456,16
E12000008,South East,region,31/08/2021,5406,8,6668,19173,13
E12000008,South East,region,30/08/2021,3729,8,2638,8581,2
E12000008,South East,region,29/08/2021,2792,10,3172,11533,9
E12000008,South East,region,28/08/2021,3028,12,7216,20268,7
E12000008,South East,region,27/08/2021,3550,10,6788,19514,12
E12000008,South East,region,26/08/2021,3702,10,7157,21072,8
E12000008,South East,region,25/08/2021,4072,11,10109,21048,29
E12000008,South East,region,24/08/2021,4171,13,8523,21321,8
E12000008,South East,region,23/08/2021,4582,11,6590,17157,20
E12000008,South East,region,22/08/2021,3346,12,5437,15054,10
E12000008,South East,region,21/08/2021,3459,6,11523,31722,21
E12000008,South East,region,20/08/2021,4058,11,9184,24978,8
E12000008,South East,region,19/08/2021,4502,7,8516,27052,15
E12000008,South East,region,18/08/2021,5019,10,5509,22632,24
E12000008,South East,region,17/08/2021,5194,20,6135,20496,22
E12000008,South East,region,16/08/2021,4741,8,4638,18294,25
E12000008,South East,region,15/08/2021,3124,7,3493,16077,6
E12000008,South East,region,14/08/2021,3354,1,7685,32721,21
E12000008,South East,region,13/08/2021,3872,5,4322,23806,13
E12000008,South East,region,12/08/2021,4095,5,4859,28629,32
E12000008,South East,region,11/08/2021,4546,7,4687,23942,20
E12000008,South East,region,10/08/2021,4069,1,4071,21326,34
E12000008,South East,region,09/08/2021,3914,5,3210,19379,16
E12000008,South East,region,08/08/2021,2937,5,2804,18328,13
E12000008,South East,region,07/08/2021,2892,6,4367,33481,19
E12000008,South East,region,06/08/2021,3502,12,3383,23224,20
E12000008,South East,region,05/08/2021,3856,8,3460,24518,21
E12000008,South East,region,04/08/2021,4064,3,3618,21418,22
E12000008,South East,region,03/08/2021,3752,10,3447,20121,17
E12000008,South East,region,02/08/2021,3657,10,3249,17283,12
E12000008,South East,region,01/08/2021,2610,5,2412,12935,6
E12000008,South East,region,31/07/2021,2495,8,4903,29953,13
E12000008,South East,region,30/07/2021,3091,6,4439,23892,7
E12000008,South East,region,29/07/2021,3430,12,4658,23852,6
E12000008,South East,region,28/07/2021,3664,10,4548,20758,7
E12000008,South East,region,27/07/2021,3512,3,4337,18209,11
E12000008,South East,region,26/07/2021,3414,7,4423,18797,5
E12000008,South East,region,25/07/2021,2650,9,2460,15240,8
E12000008,South East,region,24/07/2021,2737,5,6253,33159,7
E12000008,South East,region,23/07/2021,3227,6,5929,30254,4
E12000008,South East,region,22/07/2021,3624,2,5379,24175,15
E12000008,South East,region,21/07/2021,4285,5,5767,25414,8
E12000008,South East,region,20/07/2021,4913,3,5972,25730,3
E12000008,South East,region,19/07/2021,5730,6,5592,19003,8
E12000008,South East,region,18/07/2021,4604,1,3981,17782,4
E12000008,South East,region,17/07/2021,4806,4,10389,36404,11
E12000008,South East,region,16/07/2021,6982,3,8614,31285,9
E12000008,South East,region,15/07/2021,7940,6,7849,28954,14
E12000008,South East,region,14/07/2021,6600,2,8041,27296,8
E12000008,South East,region,13/07/2021,5285,2,9303,22132,11
E12000008,South East,region,12/07/2021,4942,4,8339,20517,9
E12000008,South East,region,11/07/2021,3414,1,6453,15101,8
E12000008,South East,region,10/07/2021,3067,2,16031,31660,18
E12000008,South East,region,09/07/2021,3465,4,15797,24106,9
E12000008,South East,region,08/07/2021,3430,3,14478,22139,13
E12000008,South East,region,07/07/2021,3827,1,12440,18763,4
E12000008,South East,region,06/07/2021,3557,1,13559,18478,14
E12000008,South East,region,05/07/2021,3521,5,11419,19742,4
E12000008,South East,region,04/07/2021,2508,1,11618,15435,5
E12000008,South East,region,03/07/2021,2516,2,21853,32781,13
E12000008,South East,region,02/07/2021,2559,1,19740,25441,20
E12000008,South East,region,01/07/2021,2759,2,20121,26884,21
E12000008,South East,region,30/06/2021,2653,0,18753,20632,15
E12000008,South East,region,29/06/2021,2612,0,18455,17769,20
E12000008,South East,region,28/06/2021,2606,0,17190,16359,17
E12000008,South East,region,27/06/2021,1873,0,16885,12921,14
E12000008,South East,region,26/06/2021,1536,1,35563,33037,32
E12000008,South East,region,25/06/2021,1602,4,26506,21299,34
E12000008,South East,region,24/06/2021,1555,1,33138,20551,23
E12000008,South East,region,23/06/2021,1432,0,28648,20750,22
E12000008,South East,region,22/06/2021,1269,1,26679,19494,17
E12000008,South East,region,21/06/2021,1106,0,17633,16585,24
E12000008,South East,region,20/06/2021,763,1,21392,13299,8
E12000008,South East,region,19/06/2021,614,1,45561,32824,28
E12000008,South East,region,18/06/2021,856,1,31780,30616,22
E12000008,South East,region,17/06/2021,844,1,33202,32015,24
E12000008,South East,region,16/06/2021,963,0,27632,30916,23
E12000008,South East,region,15/06/2021,865,1,25572,29914,31
E12000008,South East,region,14/06/2021,856,0,18395,27830,16
E12000008,South East,region,13/06/2021,576,3,17745,23124,7
E12000008,South East,region,12/06/2021,520,0,37117,47841,24
E12000008,South East,region,11/06/2021,613,0,26626,43568,19
E12000008,South East,region,10/06/2021,689,3,28517,43625,33
E12000008,South East,region,09/06/2021,648,0,25821,44355,25
E12000008,South East,region,08/06/2021,580,2,22025,40793,19
E12000008,South East,region,07/06/2021,614,0,14552,43719,19
E12000008,South East,region,06/06/2021,477,2,14817,34049,11
E12000008,South East,region,05/06/2021,408,0,30806,70513,22
E12000008,South East,region,04/06/2021,493,2,24525,56618,13
E12000008,South East,region,03/06/2021,531,0,26868,58538,27
E12000008,South East,region,02/06/2021,562,0,20095,48984,14
E12000008,South East,region,01/06/2021,475,0,9103,49885,11
E12000008,South East,region,31/05/2021,368,0,10749,29282,7
E12000008,South East,region,30/05/2021,317,0,15752,35275,3
E12000008,South East,region,29/05/2021,286,0,28339,70648,20
E12000008,South East,region,28/05/2021,331,1,31887,65934,9
E12000008,South East,region,27/05/2021,350,1,40644,58117,18
E12000008,South East,region,26/05/2021,349,0,35728,55794,10
E12000008,South East,region,25/05/2021,287,1,25552,56738,9
E12000008,South East,region,24/05/2021,306,0,13228,45023,8
E12000008,South East,region,23/05/2021,222,1,16846,38504,7
E12000008,South East,region,22/05/2021,149,0,34185,93879,16
E12000008,South East,region,21/05/2021,185,0,34248,67511,17
E12000008,South East,region,20/05/2021,166,1,41987,58851,8
E12000008,South East,region,19/05/2021,190,0,41392,49759,8
E12000008,South East,region,18/05/2021,177,0,27401,38975,6
E12000008,South East,region,17/05/2021,203,0,13070,34985,7
E12000008,South East,region,16/05/2021,144,0,15612,27968,3
E12000008,South East,region,15/05/2021,130,0,33318,65417,10
E12000008,South East,region,14/05/2021,138,0,32216,55105,18
E12000008,South East,region,13/05/2021,184,0,29064,68493,8
E12000008,South East,region,12/05/2021,185,0,22140,66752,16
E12000008,South East,region,11/05/2021,155,2,16669,46194,9
E12000008,South East,region,10/05/2021,216,0,14871,26045,3
E12000008,South East,region,09/05/2021,181,1,17783,24064,5
E12000008,South East,region,08/05/2021,124,2,26806,78355,12
E12000008,South East,region,07/05/2021,174,2,19126,68704,8
E12000008,South East,region,06/05/2021,203,2,16170,64595,9
E12000008,South East,region,05/05/2021,222,0,17702,54126,9
E12000008,South East,region,04/05/2021,201,1,20538,33199,4
E12000008,South East,region,03/05/2021,203,0,9876,20574,2
E12000008,South East,region,02/05/2021,150,3,12330,26818,1
E12000008,South East,region,01/05/2021,134,1,22583,62092,7
E12000008,South East,region,30/04/2021,154,2,22263,65787,11
E12000008,South East,region,29/04/2021,198,2,18411,75728,12
E12000008,South East,region,28/04/2021,269,0,16572,59446,17
E12000008,South East,region,27/04/2021,211,1,13749,45967,10
E12000008,South East,region,26/04/2021,266,0,14371,39621,9
E12000008,South East,region,25/04/2021,240,0,13588,36862,7
E12000008,South East,region,24/04/2021,143,2,24444,87354,11
E12000008,South East,region,23/04/2021,214,1,20011,66670,11
E12000008,South East,region,22/04/2021,254,1,21547,56131,11
E12000008,South East,region,21/04/2021,291,2,21181,51281,12
E12000008,South East,region,20/04/2021,224,1,17990,43909,11
E12000008,South East,region,19/04/2021,268,3,18494,29938,10
E12000008,South East,region,18/04/2021,295,1,12298,28775,3
E12000008,South East,region,17/04/2021,169,0,20841,81610,12
E12000008,South East,region,16/04/2021,214,0,17650,70604,4
E12000008,South East,region,15/04/2021,208,1,16244,51719,7
E12000008,South East,region,14/04/2021,244,1,12360,39168,4
E12000008,South East,region,13/04/2021,237,3,6511,34787,5
E12000008,South East,region,12/04/2021,253,2,3607,21006,2
E12000008,South East,region,11/04/2021,198,1,3693,21910,2
E12000008,South East,region,10/04/2021,228,1,9994,75485,7
E12000008,South East,region,09/04/2021,253,0,7940,66031,5
E12000008,South East,region,08/04/2021,312,6,6320,62228,12
E12000008,South East,region,07/04/2021,325,2,7183,59543,5
E12000008,South East,region,06/04/2021,324,2,7887,23309,2
E12000008,South East,region,05/04/2021,205,2,1293,6509,0
E12000008,South East,region,04/04/2021,207,5,2184,3093,0
E12000008,South East,region,03/04/2021,214,4,7777,24802,3
E12000008,South East,region,02/04/2021,223,5,10789,33750,5
E12000008,South East,region,01/04/2021,304,3,17186,61182,3
E12000008,South East,region,31/03/2021,360,7,27812,52617,4
E12000008,South East,region,30/03/2021,310,6,26870,38805,6
E12000008,South East,region,29/03/2021,358,3,25641,21349,6
E12000008,South East,region,28/03/2021,498,3,31985,16629,2
E12000008,South East,region,27/03/2021,327,3,62665,39616,5
E12000008,South East,region,26/03/2021,374,5,50151,38739,4
E12000008,South East,region,25/03/2021,484,3,46511,42040,10
E12000008,South East,region,24/03/2021,624,4,41890,38017,5
E12000008,South East,region,23/03/2021,440,4,43703,27623,7
E12000008,South East,region,22/03/2021,500,8,48336,12726,2
E12000008,South East,region,21/03/2021,510,3,58160,6970,31
E12000008,South East,region,20/03/2021,339,6,131481,10039,1
E12000008,South East,region,19/03/2021,423,14,102669,14411,25
E12000008,South East,region,18/03/2021,451,8,84702,17602,24
E12000008,South East,region,17/03/2021,482,4,73253,15903,3
E12000008,South East,region,16/03/2021,458,10,66412,10621,3
E12000008,South East,region,15/03/2021,573,13,60496,5158,1
E12000008,South East,region,14/03/2021,373,13,40504,2580,6
E12000008,South East,region,13/03/2021,348,12,90572,8430,2
E12000008,South East,region,12/03/2021,463,12,57534,13899,4
E12000008,South East,region,11/03/2021,504,17,22502,10505,7
E12000008,South East,region,10/03/2021,520,10,28574,12975,3
E12000008,South East,region,09/03/2021,548,18,29001,8876,1
E12000008,South East,region,08/03/2021,583,14,28344,4524,0
E12000008,South East,region,07/03/2021,372,12,24544,1535,0
E12000008,South East,region,06/03/2021,416,16,67381,3215,1
E12000008,South East,region,05/03/2021,466,21,79343,4330,3
E12000008,South East,region,04/03/2021,466,24,40289,8110,1
E12000008,South East,region,03/03/2021,538,20,30331,8740,3
E12000008,South East,region,02/03/2021,593,26,25255,6832,3
E12000008,South East,region,01/03/2021,566,31,23101,1713,3
E12000008,South East,region,28/02/2021,453,20,29270,1405,1
E12000008,South East,region,27/02/2021,455,33,59594,2179,0
E12000008,South East,region,26/02/2021,614,22,69825,2584,4
E12000008,South East,region,25/02/2021,758,35,71262,2888,0
E12000008,South East,region,24/02/2021,810,34,61476,2562,1
E12000008,South East,region,23/02/2021,853,38,43476,1731,3
E12000008,South East,region,22/02/2021,1093,45,25140,1471,0
E12000008,South East,region,21/02/2021,776,42,15960,225,0
E12000008,South East,region,20/02/2021,827,48,51352,193,1
E12000008,South East,region,19/02/2021,1035,44,48060,593,1
E12000008,South East,region,18/02/2021,1135,55,72283,662,2
E12000008,South East,region,17/02/2021,1128,54,66216,791,2
E12000008,South East,region,16/02/2021,1211,56,47564,684,0
E12000008,South East,region,15/02/2021,1387,72,36740,165,1
E12000008,South East,region,14/02/2021,833,69,31167,164,1
E12000008,South East,region,13/02/2021,942,61,76105,542,0
E12000008,South East,region,12/02/2021,1293,65,72259,1232,2
E12000008,South East,region,11/02/2021,1295,76,62396,1059,0
E12000008,South East,region,10/02/2021,1435,85,57923,823,1
E12000008,South East,region,09/02/2021,1515,76,54426,649,0
E12000008,South East,region,08/02/2021,1691,98,44072,496,2
E12000008,South East,region,07/02/2021,1238,79,41000,37,0
E12000008,South East,region,06/02/2021,1236,110,88141,114,0
E12000008,South East,region,05/02/2021,1854,106,67385,461,0
E12000008,South East,region,04/02/2021,2159,88,63741,439,1
E12000008,South East,region,03/02/2021,2376,129,57700,585,2
E12000008,South East,region,02/02/2021,2548,127,52267,297,3
E12000008,South East,region,01/02/2021,2861,157,46063,266,1
E12000008,South East,region,31/01/2021,1716,141,47661,251,0
E12000008,South East,region,30/01/2021,2158,159,72347,463,1
